Rank,Name,Country,Rating,Year,Month
59,"Taimanov, Mark E.",URS,2510,1982,1
59,"Kurajica, Bojan",YUG,2510,1982,1
66,"Quinteros, Miguel A.",ARG,2505,1982,1
66,"Radulov, Ivan",BUL,2505,1982,1
66,"Keene, Raymond D.",ENG,2505,1982,1
66,"Stean, Michael F.",ENG,2505,1982,1
66,"Csom, Istvan",HUN,2505,1982,1
66,"Gruenfeld, Yehuda",ISR,2505,1982,1
66,"Franco Ocampos, Zenon",PAR,2505,1982,1
66,"Kochyev, Alexander",URS,2505,1982,1
66,"Makarichev, Sergey",URS,2505,1982,1
66,"Palatnik, Semon",URS,2505,1982,1
66,"Lombardy, William J.",USA,2505,1982,1
66,"Rogoff, Kenneth S.",USA,2505,1982,1
78,"Mestel, A. Jonathan",ENG,2500,1982,1
78,"Pfleger, Helmut",GER,2500,1982,1
78,"Suba, Mihai",ROM,2500,1982,1
78,"Karlsson, Lars",SWE,2500,1982,1
78,"Giorgadze, Tamaz",URS,2500,1982,1
78,"Lerner, Konstantin Z.",URS,2500,1982,1
78,"Tukmakov, Vladimir B.",URS,2500,1982,1
78,"Reshevsky, Samuel H.",USA,2500,1982,1
78,"Velimirovic, Dragoljub",YUG,2500,1982,1
87,"Inkiov, Ventzislav",BUL,2495,1982,1
87,"Nogueiras, Jesus",CUB,2495,1982,1
87,"Knaak, Rainer",GDR,2495,1982,1
87,"Vogt, Lothar",GDR,2495,1982,1
87,"Darga, Klaus",GER,2495,1982,1
87,"Bagirov, Vladimir",URS,2495,1982,1
87,"Bronstein, David I.",URS,2495,1982,1
87,"Gurgenidze, Bukhuti",URS,2495,1982,1
87,"Kholmov, Ratmir D.",URS,2495,1982,1
87,"Ney, Iivo",URS,2495,1982,1
87,"Timoshchenko, Gennadi A.",URS,2495,1982,1
87,"Vasiukov, Evgeni",URS,2495,1982,1
87,"Vladimirov, Evgeny",URS,2495,1982,1
87,"Cebalo, Miso",YUG,2495,1982,1
1,"Karpov, Anatoly",URS,2700,1982,7
2,"Kasparov, Garry",URS,2675,1982,7
3,"Kortschnoj, Viktor",SUI,2635,1982,7
4,"Huebner, Robert",GER,2630,1982,7
5,"Portisch, Lajos",HUN,2625,1982,7
6,"Beliavsky, Alexander G.",URS,2620,1982,7
7,"Mecking, Henrique",BRA,2615,1982,7
7,"Psakhis, Lev",URS,2615,1982,7
7,"Ljubojevic, Ljubomir",YUG,2615,1982,7
10,"Spassky, Boris V.",FRA,2610,1982,7
10,"Andersson, Ulf",SWE,2610,1982,7
10,"Polugaevsky, Lev",URS,2610,1982,7
10,"Tal, Mikhail N.",URS,2610,1982,7
14,"Petrosian, Tigran",URS,2605,1982,7
15,"Hort, Vlastimil",CSR,2600,1982,7
15,"Timman, Jan H.",NED,2600,1982,7
17,"Larsen, Bent",DEN,2595,1982,7
17,"Seirawan, Yasser",USA,2595,1982,7
19,"Browne, Walter S.",USA,2590,1982,7
20,"Romanishin, Oleg M.",URS,2585,1982,7
21,"Ribli, Zoltan",HUN,2580,1982,7
22,"Speelman, Jonathan S.",ENG,2575,1982,7
22,"Sosonko, Gennadi",NED,2575,1982,7
22,"Tseshkovsky, Vitaly",URS,2575,1982,7
25,"Kavalek, Lubomir",USA,2570,1982,7
26,"Smejkal, Jan",CSR,2565,1982,7
26,"Miles, Anthony J.",ENG,2565,1982,7
26,"Nunn, John D. M.",ENG,2565,1982,7
26,"Geller, Efim P.",URS,2565,1982,7
26,"Smyslov, Vassily",URS,2565,1982,7
26,"Alburt, Lev O.",USA,2565,1982,7
32,"Sax, Gyula",HUN,2560,1982,7
32,"Kovacevic, Vladimir",YUG,2560,1982,7
34,"Balashov, Yuri S.",URS,2555,1982,7
34,"Dolmatov, Sergey",URS,2555,1982,7
34,"Tukmakov, Vladimir B.",URS,2555,1982,7
34,"Yusupov, Artur",URS,2555,1982,7
38,"Pinter, Jozsef",HUN,2550,1982,7
38,"Krogius, Nikolai V.",URS,2550,1982,7
38,"Vaganian, Rafael A.",URS,2550,1982,7
41,"Kurajica, Bojan",YUG,2545,1982,7
42,"Mestel, A. Jonathan",ENG,2540,1982,7
43,"Ftacnik, Lubomir",CSR,2535,1982,7
43,"Torre, Eugenio",PHI,2535,1982,7
43,"Gheorghiu, Florin",ROM,2535,1982,7
46,"Stean, Michael F.",ENG,2530,1982,7
46,"Schmid, Lothar",GER,2530,1982,7
46,"Agzamov, Georgy T.",URS,2530,1982,7
46,"Dorfman, Josif D.",URS,2530,1982,7
46,"Kupreichik, Viktor D.",URS,2530,1982,7
46,"Gligoric, Svetozar",YUG,2530,1982,7
46,"Nikolic, Predrag",YUG,2530,1982,7
53,"Suba, Mihai",ROM,2525,1982,7
53,"Rashkovsky, Nukhim N.",URS,2525,1982,7
53,"Henley, Ron W.",USA,2525,1982,7
56,"Quinteros, Miguel A.",ARG,2520,1982,7
56,"Van der Wiel, John T. H.",NED,2520,1982,7
56,"Tarjan, James E.",USA,2520,1982,7
59,"Najdorf, Miguel",ARG,2515,1982,7
59,"Gulko, Boris F.",URS,2515,1982,7
59,"Byrne, Robert E.",USA,2515,1982,7
59,"Evans, Larry M.",USA,2515,1982,7
59,"Djuric, Stefan",YUG,2515,1982,7
64,"Uhlmann, Wolfgang",GDR,2510,1982,7
64,"Adorjan, Andras",HUN,2510,1982,7
64,"Ogaard, Leif",NOR,2510,1982,7
64,"Taimanov, Mark E.",URS,2510,1982,7
64,"Gurevich, Dmitry",USA,2510,1982,7
64,"Ivanovic, Bozidar",YUG,2510,1982,7
70,"Ivanov, Igor V.",CAN,2505,1982,7
70,"Chandler, Murray G.",ENG,2505,1982,7
70,"Keene, Raymond D.",ENG,2505,1982,7
70,"Knaak, Rainer",GDR,2505,1982,7
70,"Pfleger, Helmut",GER,2505,1982,7
70,"Karlsson, Lars",SWE,2505,1982,7
70,"Bronstein, David I.",URS,2505,1982,7
70,"Kochyev, Alexander",URS,2505,1982,7
70,"Kuzmin, Gennadi P.",URS,2505,1982,7
70,"Makarichev, Sergey",URS,2505,1982,7
70,"Palatnik, Semon",URS,2505,1982,7
70,"Christiansen, Larry M.",USA,2505,1982,7
70,"Lombardy, William J.",USA,2505,1982,7
70,"Rogoff, Kenneth S.",USA,2505,1982,7
84,"Panno, Oscar",ARG,2500,1982,7
84,"Sunye Neto, Jaime",BRA,2500,1982,7
84,"Garcia Gonzales, Guillermo",CUB,2500,1982,7
84,"Murrey, Jacob",ISR,2500,1982,7
84,"Bagirov, Vladimir",URS,2500,1982,7
84,"Gurgenidze, Bukhuti",URS,2500,1982,7
84,"Lerner, Konstantin Z.",URS,2500,1982,7
84,"Vladimirov, Evgeny",URS,2500,1982,7
92,"Nogueiras, Jesus",CUB,2495,1982,7
92,"Csom, Istvan",HUN,2495,1982,7
92,"Olafsson, Fridrik",ISL,2495,1982,7
92,"Schussler, Harry",SWE,2495,1982,7
92,"Giorgadze, Tamaz",URS,2495,1982,7
92,"Kholmov, Ratmir D.",URS,2495,1982,7
92,"Mikhalchishin, Adrian",URS,2495,1982,7
92,"Ney, Iivo",URS,2495,1982,7
92,"Razuvaev, Yuri S.",URS,2495,1982,7
1,"Karpov, Anatoly",URS,2710,1983,1
2,"Kasparov, Garry",URS,2690,1983,1
3,"Ljubojevic, Ljubomir",YUG,2645,1983,1
4,"Andersson, Ulf",SWE,2630,1983,1
5,"Huebner, Robert",GER,2625,1983,1
5,"Polugaevsky, Lev",URS,2625,1983,1
7,"Portisch, Lajos",HUN,2620,1983,1
7,"Tal, Mikhail N.",URS,2620,1983,1
9,"Spassky, Boris V.",FRA,2605,1983,1
9,"Timman, Jan H.",NED,2605,1983,1
9,"Petrosian, Tigran",URS,2605,1983,1
12,"Kortschnoj, Viktor",SUI,2600,1983,1
12,"Seirawan, Yasser",USA,2600,1983,1
14,"Ribli, Zoltan",HUN,2595,1983,1
14,"Smyslov, Vassily",URS,2595,1983,1
16,"Hort, Vlastimil",CSR,2585,1983,1
16,"Miles, Anthony J.",ENG,2585,1983,1
16,"Sosonko, Gennadi",NED,2585,1983,1
16,"Romanishin, Oleg M.",URS,2585,1983,1
20,"Torre, Eugenio",PHI,2580,1983,1
20,"Psakhis, Lev",URS,2580,1983,1
20,"Tukmakov, Vladimir B.",URS,2580,1983,1
23,"Geller, Efim P.",URS,2575,1983,1
24,"Nunn, John D. M.",ENG,2570,1983,1
24,"Speelman, Jonathan S.",ENG,2570,1983,1
24,"Beliavsky, Alexander G.",URS,2570,1983,1
27,"Yusupov, Artur",URS,2565,1983,1
28,"Ftacnik, Lubomir",CSR,2560,1983,1
28,"Smejkal, Jan",CSR,2560,1983,1
28,"Sax, Gyula",HUN,2560,1983,1
28,"Tseshkovsky, Vitaly",URS,2560,1983,1
28,"Alburt, Lev O.",USA,2560,1983,1
28,"Kavalek, Lubomir",USA,2560,1983,1
34,"Larsen, Bent",DEN,2555,1983,1
34,"Kovacevic, Vladimir",YUG,2555,1983,1
36,"Dolmatov, Sergey",URS,2550,1983,1
36,"Vaganian, Rafael A.",URS,2550,1983,1
38,"Balashov, Yuri S.",URS,2540,1983,1
38,"Dorfman, Josif D.",URS,2540,1983,1
38,"Browne, Walter S.",USA,2540,1983,1
41,"Pinter, Jozsef",HUN,2535,1983,1
41,"Suba, Mihai",ROM,2535,1983,1
41,"Agzamov, Georgy T.",URS,2535,1983,1
41,"Tarjan, James E.",USA,2535,1983,1
45,"Ivanov, Igor V.",CAN,2530,1983,1
45,"Schmid, Lothar",GER,2530,1983,1
45,"Adorjan, Andras",HUN,2530,1983,1
45,"Van der Wiel, John T. H.",NED,2530,1983,1
49,"Lerner, Konstantin Z.",URS,2525,1983,1
49,"Henley, Ron W.",USA,2525,1983,1
51,"Razuvaev, Yuri S.",URS,2520,1983,1
51,"Christiansen, Larry M.",USA,2520,1983,1
53,"Najdorf, Miguel",ARG,2515,1983,1
53,"Quinteros, Miguel A.",ARG,2515,1983,1
53,"Garcia Gonzales, Guillermo",CUB,2515,1983,1
53,"Lobron, Eric",GER,2515,1983,1
53,"Taimanov, Mark E.",URS,2515,1983,1
53,"Byrne, Robert E.",USA,2515,1983,1
53,"Evans, Larry M.",USA,2515,1983,1
53,"Lombardy, William J.",USA,2515,1983,1
53,"Djuric, Stefan",YUG,2515,1983,1
53,"Hulak, Krunoslav",YUG,2515,1983,1
53,"Popovic, Petar",YUG,2515,1983,1
64,"Short, Nigel D.",ENG,2510,1983,1
64,"Vogt, Lothar",GDR,2510,1983,1
64,"Chekhov, Valery A.",URS,2510,1983,1
64,"Kuzmin, Gennadi P.",URS,2510,1983,1
64,"Gligoric, Svetozar",YUG,2510,1983,1
64,"Kurajica, Bojan",YUG,2510,1983,1
70,"Mestel, A. Jonathan",ENG,2505,1983,1
70,"Knaak, Rainer",GDR,2505,1983,1
70,"Uhlmann, Wolfgang",GDR,2505,1983,1
70,"Pfleger, Helmut",GER,2505,1983,1
70,"Csom, Istvan",HUN,2505,1983,1
70,"Farago, Ivan",HUN,2505,1983,1
70,"Groszpeter, Attila",HUN,2505,1983,1
70,"Karlsson, Lars",SWE,2505,1983,1
70,"Sveshnikov, Evgeny",URS,2505,1983,1
70,"Kudrin, Sergey",USA,2505,1983,1
70,"Rogoff, Kenneth S.",USA,2505,1983,1
81,"Panno, Oscar",ARG,2500,1983,1
81,"Inkiov, Ventzislav",BUL,2500,1983,1
81,"Chandler, Murray G.",ENG,2500,1983,1
81,"Stean, Michael F.",ENG,2500,1983,1
81,"Murrey, Jacob",ISR,2500,1983,1
81,"Ree, Hans",NED,2500,1983,1
81,"Franco Ocampos, Zenon",PAR,2500,1983,1
81,"Wedberg, Tom",SWE,2500,1983,1
81,"Bagirov, Vladimir",URS,2500,1983,1
81,"Makarichev, Sergey",URS,2500,1983,1
81,"Vladimirov, Evgeny",URS,2500,1983,1
81,"Yudasin, Leonid",URS,2500,1983,1
93,"Radulov, Ivan",BUL,2495,1983,1
93,"Spraggett, Kevin",CAN,2495,1983,1
93,"Olafsson, Fridrik",ISL,2495,1983,1
93,"Gheorghiu, Florin",ROM,2495,1983,1
93,"Giorgadze, Tamaz",URS,2495,1983,1
93,"Gurgenidze, Bukhuti",URS,2495,1983,1
93,"Lputian, Smbat G.",URS,2495,1983,1
93,"Ney, Iivo",URS,2495,1983,1
1,"Karpov, Anatoly",URS,2710,1983,7
2,"Kasparov, Garry",URS,2690,1983,7
3,"Ljubojevic, Ljubomir",YUG,2645,1983,7
4,"Andersson, Ulf",SWE,2640,1983,7
5,"Huebner, Robert",GER,2620,1983,7
5,"Polugaevsky, Lev",URS,2620,1983,7
5,"Tal, Mikhail N.",URS,2620,1983,7
5,"Vaganian, Rafael A.",URS,2620,1983,7
9,"Ribli, Zoltan",HUN,2615,1983,7
10,"Kortschnoj, Viktor",SUI,2610,1983,7
11,"Spassky, Boris V.",FRA,2605,1983,7
11,"Timman, Jan H.",NED,2605,1983,7
11,"Seirawan, Yasser",USA,2605,1983,7
14,"Portisch, Lajos",HUN,2600,1983,7
14,"Smyslov, Vassily",URS,2600,1983,7
16,"Hort, Vlastimil",CSR,2595,1983,7
17,"Nunn, John D. M.",ENG,2590,1983,7
17,"Tukmakov, Vladimir B.",URS,2590,1983,7
19,"Miles, Anthony J.",ENG,2585,1983,7
20,"Petrosian, Tigran",URS,2580,1983,7
21,"Sosonko, Gennadi",NED,2575,1983,7
21,"Romanishin, Oleg M.",URS,2575,1983,7
23,"Sax, Gyula",HUN,2570,1983,7
23,"Torre, Eugenio",PHI,2570,1983,7
23,"Alburt, Lev O.",USA,2570,1983,7
26,"Larsen, Bent",DEN,2565,1983,7
26,"Beliavsky, Alexander G.",URS,2565,1983,7
28,"Smejkal, Jan",CSR,2560,1983,7
28,"Browne, Walter S.",USA,2560,1983,7
28,"Kavalek, Lubomir",USA,2560,1983,7
31,"Suba, Mihai",ROM,2555,1983,7
31,"Dolmatov, Sergey",URS,2555,1983,7
31,"Yusupov, Artur",URS,2555,1983,7
34,"Geller, Efim P.",URS,2550,1983,7
35,"Balashov, Yuri S.",URS,2545,1983,7
35,"Dorfman, Josif D.",URS,2545,1983,7
37,"Kovacevic, Vladimir",YUG,2540,1983,7
37,"Nikolic, Predrag",YUG,2540,1983,7
39,"Ftacnik, Lubomir",CSR,2535,1983,7
39,"Speelman, Jonathan S.",ENG,2535,1983,7
39,"Adorjan, Andras",HUN,2535,1983,7
39,"Agzamov, Georgy T.",URS,2535,1983,7
39,"Tarjan, James E.",USA,2535,1983,7
44,"Schmid, Lothar",GER,2530,1983,7
44,"Chekhov, Valery A.",URS,2530,1983,7
44,"Lputian, Smbat G.",URS,2530,1983,7
44,"Hulak, Krunoslav",YUG,2530,1983,7
48,"Pinter, Jozsef",HUN,2525,1983,7
48,"Psakhis, Lev",URS,2525,1983,7
48,"Razuvaev, Yuri S.",URS,2525,1983,7
48,"Tseshkovsky, Vitaly",URS,2525,1983,7
48,"Henley, Ron W.",USA,2525,1983,7
48,"Kurajica, Bojan",YUG,2525,1983,7
54,"Kuzmin, Gennadi P.",URS,2520,1983,7
54,"De Firmian, Nick E.",USA,2520,1983,7
54,"Lombardy, William J.",USA,2520,1983,7
57,"Panno, Oscar",ARG,2515,1983,7
57,"Ivanov, Igor V.",CAN,2515,1983,7
57,"Van der Wiel, John T. H.",NED,2515,1983,7
57,"Sveshnikov, Evgeny",URS,2515,1983,7
57,"Taimanov, Mark E.",URS,2515,1983,7
57,"Vaiser, Anatoly V.",URS,2515,1983,7
57,"Byrne, Robert E.",USA,2515,1983,7
57,"Christiansen, Larry M.",USA,2515,1983,7
57,"Evans, Larry M.",USA,2515,1983,7
57,"Ivanovic, Bozidar",YUG,2515,1983,7
57,"Popovic, Petar",YUG,2515,1983,7
68,"Makarichev, Sergey",URS,2510,1983,7
68,"Gurevich, Dmitry",USA,2510,1983,7
68,"Kudrin, Sergey",USA,2510,1983,7
71,"Uhlmann, Wolfgang",GDR,2505,1983,7
71,"Pfleger, Helmut",GER,2505,1983,7
71,"Karlsson, Lars",SWE,2505,1983,7
71,"Bagirov, Vladimir",URS,2505,1983,7
71,"Rogoff, Kenneth S.",USA,2505,1983,7
71,"Gligoric, Svetozar",YUG,2505,1983,7
77,"Quinteros, Miguel A.",ARG,2500,1983,7
77,"Inkiov, Ventzislav",BUL,2500,1983,7
77,"Mestel, A. Jonathan",ENG,2500,1983,7
77,"Stean, Michael F.",ENG,2500,1983,7
77,"Kindermann, Stefan",GER,2500,1983,7
77,"Csom, Istvan",HUN,2500,1983,7
77,"Ree, Hans",NED,2500,1983,7
77,"Vladimirov, Evgeny",URS,2500,1983,7
77,"Peters, John A.",USA,2500,1983,7
77,"Djuric, Stefan",YUG,2500,1983,7
77,"Rajkovic, Dusan",YUG,2500,1983,7
88,"Najdorf, Miguel",ARG,2495,1983,7
88,"Hebden, Mark",ENG,2495,1983,7
88,"Keene, Raymond D.",ENG,2495,1983,7
88,"Farago, Ivan",HUN,2495,1983,7
88,"Olafsson, Fridrik",ISL,2495,1983,7
88,"Franco Ocampos, Zenon",PAR,2495,1983,7
88,"Wedberg, Tom",SWE,2495,1983,7
88,"Giorgadze, Tamaz",URS,2495,1983,7
88,"Lerner, Konstantin Z.",URS,2495,1983,7
88,"Rashkovsky, Nukhim N.",URS,2495,1983,7
98,"Sunye Neto, Jaime",BRA,2490,1983,7
98,"Radulov, Ivan",BUL,2490,1983,7
98,"Spraggett, Kevin",CAN,2490,1983,7
1,"Kasparov, Garry",URS,2710,1984,1
2,"Karpov, Anatoly",URS,2700,1984,1
3,"Kortschnoj, Viktor",SUI,2635,1984,1
3,"Ljubojevic, Ljubomir",YUG,2635,1984,1
5,"Andersson, Ulf",SWE,2630,1984,1
5,"Vaganian, Rafael A.",URS,2630,1984,1
7,"Portisch, Lajos",HUN,2625,1984,1
8,"Huebner, Robert",GER,2620,1984,1
8,"Tal, Mikhail N.",URS,2620,1984,1
10,"Hort, Vlastimil",CSR,2615,1984,1
10,"Spassky, Boris V.",FRA,2615,1984,1
10,"Polugaevsky, Lev",URS,2615,1984,1
13,"Miles, Anthony J.",ENG,2610,1984,1
13,"Ribli, Zoltan",HUN,2610,1984,1
13,"Timman, Jan H.",NED,2610,1984,1
16,"Nunn, John D. M.",ENG,2600,1984,1
16,"Smyslov, Vassily",URS,2600,1984,1
18,"Browne, Walter S.",USA,2585,1984,1
19,"Petrosian, Tigran",URS,2580,1984,1
19,"Romanishin, Oleg M.",URS,2580,1984,1
21,"Sax, Gyula",HUN,2575,1984,1
22,"Ftacnik, Lubomir",CSR,2570,1984,1
22,"Adorjan, Andras",HUN,2570,1984,1
22,"Agzamov, Georgy T.",URS,2570,1984,1
22,"Yusupov, Artur",URS,2570,1984,1
22,"Nikolic, Predrag",YUG,2570,1984,1
27,"Larsen, Bent",DEN,2565,1984,1
27,"Torre, Eugenio",PHI,2565,1984,1
27,"Beliavsky, Alexander G.",URS,2565,1984,1
30,"Sosonko, Gennadi",NED,2560,1984,1
30,"Geller, Efim P.",URS,2560,1984,1
32,"Kovacevic, Vladimir",YUG,2555,1984,1
33,"Ivanov, Igor V.",CAN,2550,1984,1
33,"Tukmakov, Vladimir B.",URS,2550,1984,1
33,"Christiansen, Larry M.",USA,2550,1984,1
36,"Smejkal, Jan",CSR,2545,1984,1
36,"Gurevich, Dmitry",USA,2545,1984,1
36,"Kavalek, Lubomir",USA,2545,1984,1
39,"Spraggett, Kevin",CAN,2540,1984,1
39,"Mestel, A. Jonathan",ENG,2540,1984,1
39,"Lputian, Smbat G.",URS,2540,1984,1
42,"Balashov, Yuri S.",URS,2535,1984,1
42,"Chekhov, Valery A.",URS,2535,1984,1
42,"Psakhis, Lev",URS,2535,1984,1
45,"Schmid, Lothar",GER,2530,1984,1
46,"Farago, Ivan",HUN,2525,1984,1
46,"Suba, Mihai",ROM,2525,1984,1
46,"Dolmatov, Sergey",URS,2525,1984,1
46,"Seirawan, Yasser",USA,2525,1984,1
46,"Ivanovic, Bozidar",YUG,2525,1984,1
46,"Marjanovic, Slavoljub",YUG,2525,1984,1
52,"Lobron, Eric",GER,2520,1984,1
52,"Byrne, Robert E.",USA,2520,1984,1
52,"Kudrin, Sergey",USA,2520,1984,1
55,"Panno, Oscar",ARG,2515,1984,1
55,"Garcia Gonzales, Guillermo",CUB,2515,1984,1
55,"Chandler, Murray G.",ENG,2515,1984,1
55,"Yrjola, Jouni",FIN,2515,1984,1
55,"Pinter, Jozsef",HUN,2515,1984,1
55,"Van der Wiel, John T. H.",NED,2515,1984,1
55,"Dorfman, Josif D.",URS,2515,1984,1
55,"Sveshnikov, Evgeny",URS,2515,1984,1
55,"Taimanov, Mark E.",URS,2515,1984,1
55,"Alburt, Lev O.",USA,2515,1984,1
55,"De Firmian, Nick E.",USA,2515,1984,1
55,"Popovic, Petar",YUG,2515,1984,1
67,"Gligoric, Svetozar",YUG,2510,1984,1
67,"Hulak, Krunoslav",YUG,2510,1984,1
69,"Quinteros, Miguel A.",ARG,2505,1984,1
69,"Uhlmann, Wolfgang",GDR,2505,1984,1
69,"Csom, Istvan",HUN,2505,1984,1
69,"Kuzmin, Gennadi P.",URS,2505,1984,1
69,"Tseshkovsky, Vitaly",URS,2505,1984,1
69,"Lombardy, William J.",USA,2505,1984,1
69,"Tarjan, James E.",USA,2505,1984,1
76,"Short, Nigel D.",ENG,2500,1984,1
76,"Stean, Michael F.",ENG,2500,1984,1
76,"Rivas Pastor, Manuel",ESP,2500,1984,1
76,"Pfleger, Helmut",GER,2500,1984,1
76,"Arnason, Jon L.",ISL,2500,1984,1
76,"Razuvaev, Yuri S.",URS,2500,1984,1
76,"Peters, John A.",USA,2500,1984,1
76,"Djuric, Stefan",YUG,2500,1984,1
76,"Velimirovic, Dragoljub",YUG,2500,1984,1
85,"Najdorf, Miguel",ARG,2495,1984,1
85,"Speelman, Jonathan S.",ENG,2495,1984,1
85,"Olafsson, Fridrik",ISL,2495,1984,1
85,"Gheorghiu, Florin",ROM,2495,1984,1
85,"Wedberg, Tom",SWE,2495,1984,1
85,"Giorgadze, Tamaz",URS,2495,1984,1
85,"Makarichev, Sergey",URS,2495,1984,1
85,"Sokolov, Andrei",URS,2495,1984,1
85,"Evans, Larry M.",USA,2495,1984,1
85,"Henley, Ron W.",USA,2495,1984,1
85,"Abramovic, Bosko",YUG,2495,1984,1
85,"Kurajica, Bojan",YUG,2495,1984,1
97,"Donchev, Dimitar I.",BUL,2490,1984,1
97,"Inkiov, Ventzislav",BUL,2490,1984,1
97,"Knaak, Rainer",GDR,2490,1984,1
97,"Groszpeter, Attila",HUN,2490,1984,1
1,"Kasparov, Garry",URS,2715,1984,7
2,"Karpov, Anatoly",URS,2705,1984,7
3,"Timman, Jan H.",NED,2650,1984,7
4,"Portisch, Lajos",HUN,2640,1984,7
5,"Kortschnoj, Viktor",SUI,2635,1984,7
6,"Polugaevsky, Lev",URS,2625,1984,7
6,"Vaganian, Rafael A.",URS,2625,1984,7
8,"Ljubojevic, Ljubomir",YUG,2615,1984,7
9,"Huebner, Robert",GER,2610,1984,7
9,"Smyslov, Vassily",URS,2610,1984,7
11,"Hort, Vlastimil",CSR,2605,1984,7
11,"Tal, Mikhail N.",URS,2605,1984,7
13,"Ribli, Zoltan",HUN,2600,1984,7
13,"Beliavsky, Alexander G.",URS,2600,1984,7
15,"Ftacnik, Lubomir",CSR,2595,1984,7
15,"Andersson, Ulf",SWE,2595,1984,7
17,"Spassky, Boris V.",FRA,2590,1984,7
17,"Yusupov, Artur",URS,2590,1984,7
19,"Nikolic, Predrag",YUG,2585,1984,7
20,"Adorjan, Andras",HUN,2580,1984,7
20,"Petrosian, Tigran",URS,2580,1984,7
20,"Browne, Walter S.",USA,2580,1984,7
23,"Nunn, John D. M.",ENG,2575,1984,7
24,"Agzamov, Georgy T.",URS,2570,1984,7
25,"Miles, Anthony J.",ENG,2565,1984,7
25,"Sax, Gyula",HUN,2565,1984,7
25,"Sosonko, Gennadi",NED,2565,1984,7
25,"Psakhis, Lev",URS,2565,1984,7
25,"Kavalek, Lubomir",USA,2565,1984,7
25,"Seirawan, Yasser",USA,2565,1984,7
31,"Arkhipov, Sergey",URS,2560,1984,7
32,"Lputian, Smbat G.",URS,2550,1984,7
32,"Tukmakov, Vladimir B.",URS,2550,1984,7
32,"Kudrin, Sergey",USA,2550,1984,7
35,"Mestel, A. Jonathan",ENG,2545,1984,7
35,"Geller, Efim P.",URS,2545,1984,7
35,"Christiansen, Larry M.",USA,2545,1984,7
38,"Spraggett, Kevin",CAN,2540,1984,7
38,"Smejkal, Jan",CSR,2540,1984,7
38,"Chandler, Murray G.",ENG,2540,1984,7
38,"Dolmatov, Sergey",URS,2540,1984,7
38,"Dorfman, Josif D.",URS,2540,1984,7
43,"Larsen, Bent",DEN,2535,1984,7
43,"Van der Wiel, John T. H.",NED,2535,1984,7
45,"Knaak, Rainer",GDR,2530,1984,7
45,"Schmid, Lothar",GER,2530,1984,7
45,"Torre, Eugenio",PHI,2530,1984,7
45,"Romanishin, Oleg M.",URS,2530,1984,7
45,"Sveshnikov, Evgeny",URS,2530,1984,7
45,"Kurajica, Bojan",YUG,2530,1984,7
51,"Zapata, Alonso",COL,2525,1984,7
51,"Pinter, Jozsef",HUN,2525,1984,7
51,"Popovic, Petar",YUG,2525,1984,7
54,"Farago, Ivan",HUN,2520,1984,7
54,"Hjartarson, Johann",ISL,2520,1984,7
54,"Olafsson, Helgi",ISL,2520,1984,7
54,"Chekhov, Valery A.",URS,2520,1984,7
54,"Benjamin, Joel",USA,2520,1984,7
54,"Dzindzichashvili, Roman",USA,2520,1984,7
60,"Panno, Oscar",ARG,2515,1984,7
60,"Georgiev, Kiril",BUL,2515,1984,7
60,"Yrjola, Jouni",FIN,2515,1984,7
60,"Balashov, Yuri S.",URS,2515,1984,7
60,"Ivanovic, Bozidar",YUG,2515,1984,7
60,"Marjanovic, Slavoljub",YUG,2515,1984,7
66,"Nogueiras, Jesus",CUB,2510,1984,7
66,"Short, Nigel D.",ENG,2510,1984,7
66,"Petursson, Margeir",ISL,2510,1984,7
66,"Razuvaev, Yuri S.",URS,2510,1984,7
66,"Taimanov, Mark E.",URS,2510,1984,7
66,"Byrne, Robert E.",USA,2510,1984,7
66,"Kovacevic, Vladimir",YUG,2510,1984,7
73,"Donchev, Dimitar I.",BUL,2505,1984,7
73,"Ivanov, Igor V.",CAN,2505,1984,7
73,"Hansen, Curt",DEN,2505,1984,7
73,"Utasi, Tamas",HUN,2505,1984,7
73,"Arnason, Jon L.",ISL,2505,1984,7
73,"Gheorghiu, Florin",ROM,2505,1984,7
73,"Ehlvest, Jaan",URS,2505,1984,7
73,"Gavrikov, Viktor",URS,2505,1984,7
73,"Kuzmin, Gennadi P.",URS,2505,1984,7
73,"Sokolov, Andrei",URS,2505,1984,7
73,"Gurevich, Dmitry",USA,2505,1984,7
73,"Lombardy, William J.",USA,2505,1984,7
73,"Tarjan, James E.",USA,2505,1984,7
73,"Velimirovic, Dragoljub",YUG,2505,1984,7
87,"Garcia Palermo, Carlos",ARG,2500,1984,7
87,"Speelman, Jonathan S.",ENG,2500,1984,7
87,"Stean, Michael F.",ENG,2500,1984,7
87,"Rivas Pastor, Manuel",ESP,2500,1984,7
87,"Csom, Istvan",HUN,2500,1984,7
87,"Karlsson, Lars",SWE,2500,1984,7
87,"Giorgadze, Tamaz",URS,2500,1984,7
87,"Peters, John A.",USA,2500,1984,7
87,"Cebalo, Miso",YUG,2500,1984,7
96,"Najdorf, Miguel",ARG,2495,1984,7
96,"Quinteros, Miguel A.",ARG,2495,1984,7
96,"Lobron, Eric",GER,2495,1984,7
96,"Eingorn, Vereslav S.",URS,2495,1984,7
96,"Malaniuk, Vladimir P.",URS,2495,1984,7
